category	ID	term	count	genes	logFC	adj_pval	zscore
BP	GO:0007507	heart development	54	MURC	1.60125077	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	MIB1	-0.289969767	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	FOXC2	-0.84021201	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	FOXC1	2.02292565	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	ADAM19	-1.215412291	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	MYL2	-4.45152649	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	TCAP	-0.752053437	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	EGLN1	-0.512868557	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	SOX9	0.436015926	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	ITGB1	-0.320847591	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	CHD7	-0.820282624	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	HEXIM1	0.433091644	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	PKD2	-0.684857057	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	NFATC4	0.57941421	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	PCSK5	-0.917959533	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	ACTC1	-3.407986328	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	TGFBR2	0.998477288	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	NF1	-0.701186185	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	HSPG2	-1.853688857	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	SMAD3	0.888539627	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	TBX1	1.570582556	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	TNNI3	-1.580400127	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	CSRP3	-0.913555936	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	FOXP1	0.904013	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	KCNJ8	-0.685065753	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	PLN	-2.073402748	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	TSC2	0.484905079	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	ATP6V0A1	0.984753306	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	TGFBR3	1.21053663	2.17E-06	-0.816496581
BP	GO:0007507	heart development	54	HDAC9	-1.115358696	2.17E-06	-0.816496581
BP	GO:0001944	vasculature development	56	GNA13	0.371159948	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	ACVRL1	0.509690293	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	NRP1	-1.141231543	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	PGF	-0.297338013	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	IL18	0.887710586	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	LEPR	2.65397884	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	EDN1	1.381300593	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	GJA1	-0.81794802	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	FOXO1	0.568710633	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	GJA5	-2.454250023	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	TGFB2	2.303174833	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	WARS	-1.150233253	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	CERKL	0.862400057	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	APOE	0.869834598	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	CXCR4	-2.56475368	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	ANG	1.78593955	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	SEMA3C	5.515629833	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	NOS2	-0.716746818	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	MKL2	1.187109212	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	FGF2	-0.585969297	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	RAPGEF1	-0.869591863	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	PTPRJ	2.070382665	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	RECK	3.692685987	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	EFNB2	-1.000709547	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	VASH1	-0.65998106	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	PNPLA6	0.890683813	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	THY1	-0.553856214	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	MIB1	-0.289969767	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	NUS1	-1.081247657	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	FOXC2	-0.84021201	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	FOXC1	2.02292565	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	CAV1	-0.956726373	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	CDH2	1.283265268	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	MEIS1	-1.174647163	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	WT1	-2.457895104	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	CDH5	-0.51477973	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	PTK2	-0.652790383	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	FBXW8	0.260635854	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	CHD7	-0.820282624	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	PLCD1	-0.547486781	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	PLXND1	-1.48317114	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	FIGF	2.539227993	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	PPAP2B	-2.522822513	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	MAP2K1	-0.462879817	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	TBX4	1.323461845	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	TGFBR2	0.998477288	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	NF1	-0.701186185	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	TBX1	1.570582556	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	TNNI3	-1.580400127	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	LAMA4	-1.284668	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	MEOX2	-4.544633582	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	ECSCR	-1.12191613	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	HBEGF	1.136809987	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	AMOT	1.08778812	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	TGFBR3	1.21053663	1.04E-05	-0.801783726
BP	GO:0001944	vasculature development	56	HDAC7	-0.499878415	1.04E-05	-0.801783726
BP	GO:0001568	blood vessel development	55	GNA13	0.371159948	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	ACVRL1	0.509690293	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	NRP1	-1.141231543	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	PGF	-0.297338013	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	IL18	0.887710586	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	LEPR	2.65397884	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	EDN1	1.381300593	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	GJA1	-0.81794802	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	FOXO1	0.568710633	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	GJA5	-2.454250023	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	TGFB2	2.303174833	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	WARS	-1.150233253	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	CERKL	0.862400057	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	APOE	0.869834598	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	CXCR4	-2.56475368	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	ANG	1.78593955	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	SEMA3C	5.515629833	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	NOS2	-0.716746818	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	MKL2	1.187109212	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	FGF2	-0.585969297	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	RAPGEF1	-0.869591863	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	PTPRJ	2.070382665	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	RECK	3.692685987	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	VASH1	-0.65998106	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	PNPLA6	0.890683813	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	THY1	-0.553856214	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	MIB1	-0.289969767	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	NUS1	-1.081247657	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	FOXC2	-0.84021201	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	FOXC1	2.02292565	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	CAV1	-0.956726373	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	CDH2	1.283265268	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	MEIS1	-1.174647163	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	WT1	-2.457895104	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	CDH5	-0.51477973	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	PTK2	-0.652790383	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	FBXW8	0.260635854	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	CHD7	-0.820282624	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	PLCD1	-0.547486781	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	PLXND1	-1.48317114	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	FIGF	2.539227993	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	PPAP2B	-2.522822513	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	MAP2K1	-0.462879817	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	TBX4	1.323461845	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	TGFBR2	0.998477288	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	NF1	-0.701186185	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	TBX1	1.570582556	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	TNNI3	-1.580400127	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	LAMA4	-1.284668	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	MEOX2	-4.544633582	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	ECSCR	-1.12191613	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	HBEGF	1.136809987	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	AMOT	1.08778812	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	TGFBR3	1.21053663	7.62E-06	-0.674199862
BP	GO:0001568	blood vessel development	55	HDAC7	-0.499878415	7.62E-06	-0.674199862
BP	GO:0048729	tissue morphogenesis	51	DLC1	-0.970787511	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	ENAH	-0.831753073	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	NRP1	-1.141231543	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	PGF	-0.297338013	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	ZIC2	1.590361615	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	TGFB2	2.303174833	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	CD44	-1.039695579	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	ILK	-0.647659317	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	SEMA3C	5.515629833	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	RET	1.195297373	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	AR	-1.153760443	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	RXRA	-0.370907151	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	VANGL2	0.522056899	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	LEF1	4.23127624	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	TNNT2	-4.296939333	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	HHEX	0.827735579	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	MIB1	-0.289969767	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	NCOA3	-0.573910083	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	FOXC2	-0.84021201	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	FOXC1	2.02292565	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	TGFB1I1	-0.98297974	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	WNT5A	1.267849923	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	COBL	-0.45287561	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	BBS4	0.79173311	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	FGFR3	-0.441929813	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	TNC	-0.430675823	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	BMPR2	0.659034738	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	CTNND1	-0.434554102	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	EGLN1	-0.512868557	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	NR3C1	0.377380693	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	SOX9	0.436015926	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	TCF7L1	-0.80296978	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	IGF1R	2.452772717	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	FOXQ1	0.914940133	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	MACF1	0.685220083	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	HOXA5	-0.839731048	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	BCL2	-0.819237793	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	PLXND1	-1.48317114	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	CAR2	1.609980617	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	ACTC1	-3.407986328	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	TBX4	1.323461845	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	SMAD3	0.888539627	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	FZD3	1.636411013	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	SHANK3	-0.932066576	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	FZD6	1.345358869	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	HOXB4	-1.16972205	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	FREM2	0.85107851	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	TSC2	0.484905079	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	ZIC5	0.571247265	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	TGFBR3	1.21053663	0.000119	-0.140028008
BP	GO:0048729	tissue morphogenesis	51	APAF1	-0.762691172	0.000119	-0.140028008
BP	GO:0048514	blood vessel morphogenesis	43	GNA13	0.371159948	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	CAV1	-0.956726373	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	ACVRL1	0.509690293	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	NRP1	-1.141231543	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	PGF	-0.297338013	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	IL18	0.887710586	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	LEPR	2.65397884	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	EDN1	1.381300593	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	GJA1	-0.81794802	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	CDH2	1.283265268	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	MEIS1	-1.174647163	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	WT1	-2.457895104	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	TGFB2	2.303174833	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	WARS	-1.150233253	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	PTK2	-0.652790383	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	CERKL	0.862400057	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	APOE	0.869834598	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	CXCR4	-2.56475368	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	ANG	1.78593955	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	SEMA3C	5.515629833	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	PLCD1	-0.547486781	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	NOS2	-0.716746818	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	MKL2	1.187109212	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	PLXND1	-1.48317114	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	FIGF	2.539227993	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	FGF2	-0.585969297	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	PTPRJ	2.070382665	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	TGFBR2	0.998477288	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	TBX4	1.323461845	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	NF1	-0.701186185	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	TBX1	1.570582556	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	TNNI3	-1.580400127	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	PNPLA6	0.890683813	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	VASH1	-0.65998106	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	THY1	-0.553856214	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	NUS1	-1.081247657	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	MEOX2	-4.544633582	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	ECSCR	-1.12191613	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	AMOT	1.08778812	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	HBEGF	1.136809987	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	FOXC2	-0.84021201	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	FOXC1	2.02292565	0.00072	-0.15249857
BP	GO:0048514	blood vessel morphogenesis	43	HDAC7	-0.499878415	0.00072	-0.15249857
BP	GO:0051336	regulation of hydrolase activity	42	CAV1	-0.956726373	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	XIAP	-0.58492756	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	AGFG1	1.380974793	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	ADORA2A	-1.62486456	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	TNNC1	-3.521360243	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	TBC1D9	-0.567593574	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	LEPR	2.65397884	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	ABHD5	0.39715894	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	EDN1	1.381300593	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	ASAP2	-1.57587399	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	ASAP3	0.833225407	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	SMAP1	0.655134843	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	TBC1D12	0.555583003	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	ANG	1.78593955	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	TBC1D14	1.702760073	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	MTCH1	-0.545125007	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	TBC1D13	1.31116215	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	TBC1D4	2.52632966	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	TBC1D30	0.404044468	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	DHCR24	0.784658747	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	HIP1	0.838269558	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	VAV3	-3.272060383	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	NOS1	0.49661843	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	NF1	-0.701186185	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	MYH6	-1.608701091	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	RICTOR	0.485597608	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	TBC1D22A	-0.83070358	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	THY1	-0.553856214	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	PLCE1	-0.583871842	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	RNF7	0.344718936	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	NDEL1	-1.45721722	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	CHML	-0.973062683	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	IFT57	0.587424601	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	ACAP2	-0.369031913	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	TSC2	0.484905079	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	ERN1	0.733184663	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	APAF1	-0.762691172	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	ARAP3	-0.53130689	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	ARAP2	1.066226023	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	ARAP1	-0.362388931	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	HTR2A	0.822310451	0.001171166	0.3086067
BP	GO:0051336	regulation of hydrolase activity	42	F2R	-2.126826937	0.001171166	0.3086067
BP	GO:0042325	regulation of phosphorylation	55	EDN1	1.381300593	0.001218401	-1.213559752
BP	GO:0042325	regulation of phosphorylation	55	TGFB3	-1.654311963	0.001218401	-1.213559752
BP	GO:0042325	regulation of phosphorylation	55	TIRAP	1.189154773	0.001218401	-1.213559752
BP	GO:0042325	regulation of phosphorylation	55	PRDX2	0.494541805	0.001218401	-1.213559752
BP	GO:0042325	regulation of phosphorylation	55	TLR4	-1.42891488	0.001218401	-1.213559752
BP	GO:0042325	regulation of phosphorylation	55	PDCD4	0.573612847	0.001218401	-1.213559752
